run,S_D,scour_m,su0,k_su,Hmax_kN,H_ratio,V_ratio,f1_Hz,f1_f0,fixity_proxy
101,0.4375,3.5,24.00722844588809,42.98935680409672,39580.1328125,0.8219437464342941,0.9410809155740828,0.2589756671920726,0.9865968053246491,0.3026555860518932
102,0.4375,3.5,13.812974613514225,25.37385729152682,25483.958984375,0.8068344470258594,0.9332780651855884,0.254227446057612,0.9685079251876614,0.33145494964216765
103,0.4375,3.5,12.108535441175633,16.882563925706556,16266.3095703125,0.7951287714517249,0.932269474767993,0.24688030008246556,0.9405181498318275,0.3701854131590251
104,0.4375,3.5,14.135389122757184,13.93720098479418,14283.2490234375,0.776656858214859,0.9229515874136944,0.24382107591190438,0.9288636927696159,0.38450665064066447
105,0.4375,3.5,15.940440830741338,19.61306029148915,18948.201171875,0.7920854315974801,0.9308719255608182,0.24949746267734088,0.9504885238175971,0.35707966014102627
106,0.4375,3.5,10.507956885184928,12.419157103765526,12540.6484375,0.7756572516563232,0.9240179164701235,0.24117062032099187,0.9187664853871566,0.39628032306536193
107,0.4375,3.5,22.52925738905629,27.80196442115656,27632.513671875,0.8016778412443117,0.9287964809133724,0.2549925816401229,0.9714227948722546,0.32698325204217554
108,0.4375,3.5,13.601275733122552,19.78473762884359,19538.58203125,0.8034683636190152,0.9268323946460184,0.2501664147777886,0.9530369717562501,0.3536386294578367
109,0.4375,3.5,17.630732025370495,15.257606109724431,16218.95703125,0.7748859894488451,0.919983286694925,0.24623277152486514,0.9380513172787474,0.37321697627105055
110,0.4375,3.5,15.521045086188565,14.974911273212944,14953.1689453125,0.7712183390669192,0.9192324766632262,0.24475464768111999,0.9324202389696351,0.3802109653774785
111,0.4375,3.5,19.93257012483924,24.35542952944753,25205.880859375,0.8011210868529757,0.9313651355515892,0.2538030616758418,0.9668911853610058,0.33382174295389877
112,0.4375,3.5,13.342706988232525,38.44702917092705,36539.8203125,0.8206839294486152,0.9398097775029636,0.2584122862903317,0.9844505426897651,0.306283556120133
113,0.4375,3.5,26.118756970117133,33.23074729537084,32869.96875,0.8022701924923246,0.9241308357820032,0.25700208253059836,0.9790782135466652,0.31498752800048596
114,0.4375,3.5,15.06732872078145,15.176317795794915,15910.4189453125,0.7843300736898,0.922712616886041,0.2460672026982962,0.9374205642928574,0.37404161015611925
115,0.4375,3.5,14.18551199047422,19.976853483608807,19083.1953125,0.7980273509844256,0.930726182737088,0.24974652845708326,0.9514373677969322,0.35581629422078953
116,0.4375,3.5,14.588853801326108,13.693856759922072,14276.087890625,0.7772363700782973,0.9234916371964608,0.24373683312678263,0.9285427604458423,0.3848789014866854
117,0.4375,3.5,13.371232632753154,24.95964992452356,24770.04296875,0.8069158680016749,0.9298648378255056,0.25386264099875483,0.9671181594635796,0.3335378291216869
118,0.4375,3.5,15.442866638100211,15.119840915798015,16211.7734375,0.7816504309920658,0.9157913891924524,0.24639629303644914,0.9386742707889355,0.3724592495049327
119,0.4375,3.5,10.730264623887884,14.193116890239258,14298.1875,0.785055712927619,0.9268194078719162,0.2442339759371628,0.9304366816540747,0.3826764053527246
120,0.4375,3.5,17.258056793097463,14.025697955376565,14860.6142578125,0.7692331684122261,0.9146908091133408,0.2443634277123956,0.9309298426883643,0.3819798896543181
121,0.4375,3.5,14.277176901607174,28.79376848082412,26738.70703125,0.8071120234783911,0.9340389171353416,0.254890157256392,0.9710325977125297,0.327638199162101
122,0.4375,3.5,14.342936948067091,18.68413584501636,18841.025390625,0.8003482781768436,0.9314323258093772,0.2494577576234019,0.9503372629682818,0.3572932523845655
123,0.4375,3.5,13.983690450665812,21.209026109320337,20922.1875,0.8045585764272665,0.9358754099837854,0.2512921848692159,0.9573257189878904,0.3476908260097157
124,0.4375,3.5,18.48931925163521,35.314105385950946,32317.244140625,0.8168846861839085,0.942193446615014,0.25703984382498424,0.9792220694262926,0.3148006431095407
125,0.4375,3.5,12.75158482628083,16.541969735826637,16365.06640625,0.7880867598466474,0.924184023045027,0.24691866128327275,0.9406642911221469,0.3699869868347254
126,0.4375,3.5,13.026493999207467,16.20793297515892,17173.001953125,0.7870272373039319,0.9189189147491096,0.24777349056608203,0.9439208590022949,0.3657844550374451
127,0.4375,3.5,19.575282717722487,24.3288905333914,24516.720703125,0.7972466622504191,0.923659594770704,0.253441728625486,0.9655146466421196,0.3358648728678199
128,0.4375,3.5,14.512470418285105,20.73457925663076,20074.90625,0.8011005207208879,0.9331809857028016,0.25059059963442487,0.9546529514695644,0.3514103181692671
129,0.4375,3.5,13.27986742768248,12.869117993395855,13273.1796875,0.7744958442408004,0.9216126350025392,0.24217937320912403,0.9226094424787781,0.3918478956768466
130,0.4375,3.5,17.986849718409232,18.5584929553384,18852.126953125,0.7879667881779785,0.9263658830057292,0.24922096756444365,0.9494351847219593,0.3584660154640847
131,0.4375,3.5,17.12650926429887,24.982763206303456,24294.412109375,0.7986177504368285,0.9287813562446006,0.2534398136442276,0.9655073513065683,0.33589825716665883
132,0.4375,3.5,15.74254343561085,17.031759807782805,16643.083984375,0.7817050614896327,0.9267493468374028,0.24702799265596406,0.9410808012297897,0.3694217490141834
133,0.4375,3.5,20.85097497294725,18.684470024722817,18243.533203125,0.7746605657109603,0.9282257024869286,0.24847546137691112,0.9465950954157163,0.3622175396341319
134,0.4375,3.5,15.375164428491896,24.349438856543525,23235.59765625,0.8049781244360594,0.9368080418133676,0.2528782545980331,0.9633680292344072,0.3390471648308496
135,0.4375,3.5,13.427584083946686,15.178341585324194,15779.685546875,0.7805454679481376,0.9201215743091202,0.2460531659897865,0.9373670898799015,0.37413151615031753
136,0.4375,3.5,18.525846891216183,26.941280412003543,25073.173828125,0.799543858595791,0.936403974821996,0.2538636635481584,0.9671220549800419,0.33350223370691584
137,0.4375,3.5,9.763450603109684,12.742524670685643,13048.474609375,0.7779378487555161,0.9251861282050348,0.24221856113531262,0.9227587332720181,0.3917354340820596
138,0.4375,3.5,15.336064403601116,17.47099581128172,18411.40234375,0.7917863729231084,0.9241008327203052,0.24892258164595885,0.9482984501510135,0.3600049711241695
139,0.4375,3.5,16.912808169633085,24.794269844562088,23203.177734375,0.8053339969415003,0.9396499185554372,0.252802289413664,0.9630786313576605,0.339458466626931
140,0.4375,3.5,12.926473570248053,16.265667359082652,15665.064453125,0.7949307081814645,0.9294727264867436,0.24603790918170146,0.9373089673609816,0.3742240141708452
141,0.4375,3.5,7.829096766143493,14.35752761338914,13861.943359375,0.7934396176991452,0.9299804545867992,0.2439261394888933,0.9292639442316051,0.384136062882676
142,0.4375,3.5,11.94353269213686,19.360754869112128,18878.66796875,0.7987651625572906,0.9329726585951836,0.24968741891002993,0.9512121833581033,0.356142127202738
143,0.4375,3.5,15.600650017278127,18.14837100429396,17854.2265625,0.7868964279458052,0.9261614333961454,0.24840375007894444,0.9463219031955872,0.36262913163152116
144,0.4375,3.5,10.42635286688033,18.49751218611777,17421.005859375,0.7937501162430288,0.9328654402994556,0.24836862636500207,0.9461880954740263,0.36287045942712554
145,0.4375,3.5,20.30856578910321,29.436948130601856,28390.6953125,0.8098742458287624,0.9376706459630672,0.25543198348913243,0.9730967454220761,0.32442919886994526
146,0.4375,3.5,12.469615269308976,14.719463808103466,14750.96484375,0.7793066749875326,0.9223615413078065,0.24474561342659626,0.932385821965334,0.38029374200465343
147,0.4375,3.5,13.51404232723828,24.634480776490385,24227.677734375,0.8092884474237901,0.9332496072762184,0.25355053824027346,0.965929169054599,0.3353017944663548
148,0.4375,3.5,17.944339857253627,33.813147525082464,31752.783203125,0.8169407586953651,0.9419652042724804,0.2568458496899728,0.9784830270447085,0.3159846312678387
149,0.4375,3.5,11.83380292459481,13.532651098019562,14073.49609375,0.7758872526032483,0.914799818530771,0.24371212394658495,0.928448628056844,0.38503248851567895
150,0.4375,3.5,13.22766204335602,13.763416355305404,14304.6455078125,0.7754353657796743,0.9205841803245122,0.24393071430042204,0.9292813724884299,0.38401849292806506
151,0.4375,3.5,18.59433638208274,22.974563640916468,23220.64453125,0.7945435723608543,0.922215480216944,0.25267628267837694,0.9625985945888339,0.34013110159972454
152,0.4375,3.5,15.996372860910274,23.28407729143866,22903.796875,0.7907628361000859,0.9365371617509132,0.2526111462546118,0.9623504500882568,0.34051461636516767
153,0.4375,3.5,17.46256324267345,14.341704041270544,14798.8173828125,0.7732653590032718,0.9193570194682732,0.24429271137373784,0.9306604408771422,0.38230769955822763
154,0.4375,3.5,14.817172879222955,20.60684573188675,19969.603515625,0.7939010290610953,0.9302441796329808,0.25048234658586827,0.9542405493584681,0.35197631199762086
155,0.4375,3.5,17.81740939725772,11.712207221892854,12927.8369140625,0.7542324250368538,0.916331868243484,0.2408743253127972,0.9176377163731098,0.39741175011690105
156,0.4375,3.5,9.921550512062778,12.62344636334193,13130.48046875,0.7853334311475287,0.9235438872920916,0.24232689231173188,0.9231714330199563,0.3912533618770133
157,0.4375,3.5,16.724699018919974,16.962763056871633,17374.669921875,0.7909387953246947,0.9264699033790376,0.24775052197189418,0.943833357570619,0.3658601474537594
158,0.4375,3.5,12.0214161566446,13.787182866163388,14432.6328125,0.7759999882384594,0.9106208379857506,0.24425249102860577,0.9305072169683225,0.3825651047482731
159,0.4375,3.5,19.054754275647007,29.939170124509168,28642.80859375,0.8141085175439112,0.9358709876377432,0.25558682520339987,0.9736866322723876,0.32352480895812635
160,0.4375,3.5,12.869722632728903,22.61635093719069,22418.91796875,0.8029115397943408,0.9291917723296788,0.252436521742459,0.9616851984540424,0.34150045244629273
161,0.4375,3.5,12.6588871169731,21.845886649814336,20665.169921875,0.8060670128810682,0.935477457286827,0.2511985657575025,0.9569690664979664,0.3482086614172873
162,0.4375,3.5,18.1076904880827,20.336020854473603,21452.712890625,0.7958191882039131,0.92228870296574,0.2514131959462335,0.9577867242371053,0.3469955904178393
163,0.4375,3.5,10.863631341962876,18.77973031134764,17624.6953125,0.7982164366255702,0.933995959446669,0.24855417228985907,0.946894953452962,0.36193383884413455
164,0.4375,3.5,18.76847073448084,22.065156119746423,21341.29296875,0.7947828370278479,0.941643119887936,0.25137693724597876,0.957648592658087,0.3471979098000061
165,0.4375,3.5,10.249961752453522,16.67343846326145,15294.1484375,0.795935937283053,0.9386288464052394,0.24583611945047226,0.9365402267826229,0.37522611616128254
166,0.4375,3.5,12.806862875248456,18.4666416943814,17310.078125,0.7974210472852085,0.9351878053460522,0.24806933578524884,0.9450479144946708,0.3643382792378332
167,0.4375,3.5,14.992611810776058,12.747318298443354,13344.7158203125,0.7705915305578557,0.92280914958905,0.2420873697117991,0.92225894485279,0.3922216764268608
168,0.4375,3.5,16.3998680381276,30.025278305870525,27663.921875,0.8087291114840232,0.9398365116027344,0.25525691064503414,0.9724297858171091,0.3254852347210951
169,0.4375,3.5,11.341746167937446,15.394869268098914,15022.00390625,0.7879068320868903,0.9245639392041528,0.24528603296118323,0.9344446107007371,0.3777958453351858
170,0.4375,3.5,10.336627529799369,11.230337627657969,11546.3271484375,0.7692654877165752,0.9202887772649878,0.23904779673982277,0.9106793512322092,0.4052124564559835
171,0.4375,3.5,12.05327761691392,18.719869727276336,18833.556640625,0.798564869403563,0.9320682399472644,0.24961131260171246,0.9509222478538717,0.356529118420995
172,0.4375,3.5,20.607027359871086,34.80235995404995,32668.990234375,0.818292297040894,0.9401043009901802,0.25709517411565996,0.9794328563647345,0.3144496671790163
173,0.4375,3.5,11.5257592747609,20.73135531856147,19976.69140625,0.7984761600820393,0.9229688938065672,0.2506942071950407,0.9550476560741297,0.35089436324512263
174,0.4375,3.5,11.296278507373476,14.940512762578214,14854.8232421875,0.7871787069567328,0.9284410582222286,0.24502811577427266,0.9334620462945779,0.37899910088575484
175,0.4375,3.5,12.713436450166004,24.89580276077352,23822.45703125,0.8126945642251089,0.936267231804386,0.2533626363852884,0.9652133358960137,0.33636700662669067
176,0.4375,3.5,11.581728973459771,12.061420140592888,12551.029296875,0.7755241171044823,0.9226590043857608,0.24100104415791795,0.9181204660040928,0.3969835488573368
177,0.4375,3.5,13.571267039269149,15.410065531463356,15981.0615234375,0.7853817579727881,0.926055851926182,0.24630725811137535,0.9383350822713712,0.372916417518619
178,0.4375,3.5,12.29177469411022,20.914618163918096,20184.1796875,0.7999585711826348,0.9326778872164682,0.2508179123936614,0.9555189248812903,0.35023276475449683
179,0.4375,3.5,9.307222796152251,17.883281338547487,16934.79296875,0.798016310592829,0.9310134924873652,0.24792157977121132,0.9444850214128709,0.36511355881921304
180,0.4375,3.5,14.683721621013516,19.118968603707163,19447.755859375,0.7949943524647997,0.922941216005819,0.24998893150089285,0.9523608293376111,0.35454667170551185
181,0.4375,3.5,19.372864206908343,19.17674908187617,19854.083984375,0.7866649063624704,0.928964385605872,0.2500459887392256,0.9525781952765432,0.3542014398565095
182,0.4375,3.5,16.518549791936927,21.22405365315567,21292.962890625,0.7995458971153855,0.9348468888726362,0.25142354375886866,0.9578261453881294,0.34696199704215236
183,0.4375,3.5,20.489037173806363,19.33139962777902,20104.919921875,0.7848470669180828,0.9203644284042874,0.25019761187569667,0.9531558205943097,0.35340126478895245
184,0.4375,3.5,11.92375604846261,21.58287091485985,21444.818359375,0.8088396125436382,0.9377082039044928,0.25179915945999826,0.9592570954645679,0.34498238835773304
185,0.4375,3.5,15.03993777950584,12.94363863902764,13711.0869140625,0.7781380290976113,0.9263454931188664,0.24271651695062976,0.9246557517136015,0.38944496451767197
186,0.4375,3.5,10.815067421030491,9.710607159856131,10508.1591796875,0.7551626047955314,0.9086905024268254,0.23627083827885856,0.9001002169999781,0.41631220070475083
187,0.4375,3.5,10.579171389311526,13.113842716688112,13902.6435546875,0.782733941187137,0.9188136667580532,0.24355454162254095,0.927848300546684,0.38576227796684004
188,0.4375,3.5,18.199660426408133,25.45746609320735,25191.94140625,0.8036492552383292,0.9298151497437792,0.2538987344621207,0.9672556615541659,0.3332977838661428
189,0.4375,3.5,12.982104633346458,16.233692234911807,15675.447265625,0.785132006432624,0.9306385495237388,0.24604371914562348,0.9373311010691661,0.374195183030286
190,0.4375,3.5,12.216410194040124,16.496493818357774,17227.150390625,0.7863735738995647,0.9193530206867604,0.24791704297929354,0.9444677379960117,0.3650859571716838
191,0.4375,3.5,15.160102667801024,19.245360172493825,18875.3125,0.7933812216571426,0.9250305280297172,0.2494633108470358,0.9503584185955879,0.35726049632565515
192,0.4375,3.5,16.598673398198656,25.74946629043641,25454.126953125,0.7984183827003417,0.91639445624979,0.2541072218235988,0.9680499175049857,0.3321231560592228
193,0.4375,3.5,20.22271782482248,22.614503033665173,22704.08203125,0.7955675396666847,0.9230386897747294,0.25226116748232297,0.9610171667631655,0.34239800505798074
194,0.4375,3.5,10.130741408444273,22.59863580788426,21537.8203125,0.8137219077079287,0.9336483165666616,0.2519940676190702,0.9599996199231668,0.34394657466370704
195,0.4375,3.5,16.6532919120211,26.13069132187136,25133.59765625,0.8059362098996162,0.9374075728403056,0.2539477356350486,0.9674423370097868,0.33303391767378254
196,0.4375,3.5,23.16309276712409,20.88027187423591,21432.396484375,0.7891848877107109,0.9287220234210848,0.25116751848969154,0.9568507884544404,0.3482701532580632
197,0.4375,3.5,11.655051123125505,26.707124396360467,23902.16015625,0.8036253645498022,0.9415190186410588,0.2534941087313587,0.9657141945211806,0.3356430833666062
198,0.4375,3.5,14.421770001899516,18.42991297882492,18029.68359375,0.779494046510756,0.9221825474926624,0.24867694066818147,0.9473626533382873,0.3612692743136085
199,0.4375,3.5,23.096340903215506,11.582778271519402,13310.0859375,0.750169660899462,0.91236142503498,0.240982034719274,0.9180480474188238,0.3968673931717473
200,0.4375,3.5,16.33595089624197,25.029480507671423,23266.53515625,0.8042081013640624,0.9407953285800946,0.2528734859532904,0.9633498625482475,0.3390693839528302
